"","judgmentDate","type","count"
"13897",2005-11-29,"Revis\xc3\xa3o Criminal",1
"13898",2005-11-30,"A\xc3\xa7\xc3\xa3o Rescis\xc3\xb3ria",2
"13899",2005-11-30,"Agravo",251
"13900",2005-11-30,"Agravo de Instrumento",603
"13901",2005-11-30,"Agravo em Execu\xc3\xa7\xc3\xa3o",1
"13902",2005-11-30,"Agravo Regimental",16
"13903",2005-11-30,"Apela\xc3\xa7\xc3\xa3o C\xc3\xadvel",1000
"13904",2005-11-30,"Apela\xc3\xa7\xc3\xa3o Crime",107
"13905",2005-11-30,"Apela\xc3\xa7\xc3\xa3o e Reexame Necess\xc3\xa1rio",207
"13906",2005-11-30,"Conflito de Compet\xc3\xaancia",11
"13907",2005-11-30,"Correi\xc3\xa7\xc3\xa3o Parcial",4
"13908",2005-11-30,"Embargos de Declara\xc3\xa7\xc3\xa3o",479
"13909",2005-11-30,"Habeas Corpus",52
"13910",2005-11-30,"Mandado de Seguran\xc3\xa7a",5
"13911",2005-11-30,"Mandado de Seguran\xc3\xa7a Crime",1
"13912",2005-11-30,"Outros Feitos",1
"13913",2005-11-30,"Recurso C\xc3\xadvel",194
"13914",2005-11-30,"Recurso Crime",58
"13915",2005-11-30,"Recurso de Of\xc3\xadcio",2
"13916",2005-11-30,"Recurso em Sentido Estrito",17
"13917",2005-11-30,"Reexame Necess\xc3\xa1rio",21
"13918",2005-12-01,"A\xc3\xa7\xc3\xa3o Rescis\xc3\xb3ria",1
"13919",2005-12-01,"Agravo",108
"13920",2005-12-01,"Agravo de Instrumento",326
"13921",2005-12-01,"Agravo em Execu\xc3\xa7\xc3\xa3o",1
"13922",2005-12-01,"Agravo Regimental",5
"13923",2005-12-01,"Apela\xc3\xa7\xc3\xa3o C\xc3\xadvel",1000
"13924",2005-12-01,"Apela\xc3\xa7\xc3\xa3o Crime",140
"13925",2005-12-01,"Apela\xc3\xa7\xc3\xa3o e Reexame Necess\xc3\xa1rio",67
"13926",2005-12-01,"Apela\xc3\xa7\xc3\xa3o Rec",1
"13927",2005-12-01,"Conflito de Compet\xc3\xaancia",6
"13928",2005-12-01,"Correi\xc3\xa7\xc3\xa3o Parcial",7
"13929",2005-12-01,"Desaforamento",1
"13930",2005-12-01,"Embargos de Declara\xc3\xa7\xc3\xa3o",262
"13931",2005-12-01,"Embargos Infringentes",1
"13932",2005-12-01,"Exce\xc3\xa7\xc3\xa3o de Suspei\xc3\xa7\xc3\xa3o",1
"13933",2005-12-01,"Habeas Corpus",79
"13934",2005-12-01,"Mandado de Seguran\xc3\xa7a",5
"13935",2005-12-01,"Recurso C\xc3\xadvel",127
"13936",2005-12-01,"Recurso de Of\xc3\xadcio",1
"13937",2005-12-01,"Recurso em Sentido Estrito",19
"13938",2005-12-01,"Reexame Necess\xc3\xa1rio",7
"13939",2005-12-02,"A\xc3\xa7\xc3\xa3o Rescis\xc3\xb3ria",5
"13940",2005-12-02,"Agravo de Instrumento",170
"13941",2005-12-02,"Agravo Regimental",5
"13942",2005-12-02,"Apela\xc3\xa7\xc3\xa3o C\xc3\xadvel",39
"13943",2005-12-02,"Apela\xc3\xa7\xc3\xa3o e Reexame Necess\xc3\xa1rio",2
"13944",2005-12-02,"Conflito de Compet\xc3\xaancia",2
"13945",2005-12-02,"Embargos de Declara\xc3\xa7\xc3\xa3o",14
"13946",2005-12-02,"Embargos Infringentes",59
"13947",2005-12-02,"Habeas Corpus",3
"13948",2005-12-02,"Mandado de Seguran\xc3\xa7a",10
"13949",2005-12-02,"Reexame Necess\xc3\xa1rio",1
"13950",2005-12-02,"Revis\xc3\xa3o Criminal",10
"13951",2005-12-05,"Agravo",1
"13952",2005-12-05,"Agravo de Instrumento",156
"13953",2005-12-05,"Apela\xc3\xa7\xc3\xa3o C\xc3\xadvel",44
"13954",2005-12-05,"Apela\xc3\xa7\xc3\xa3o Crime",1
"13955",2005-12-05,"Apela\xc3\xa7\xc3\xa3o e Reexame Necess\xc3\xa1rio",1
"13956",2005-12-05,"Conflito de Compet\xc3\xaancia",1
"13957",2005-12-05,"Embargos de Declara\xc3\xa7\xc3\xa3o",10
"13958",2005-12-05,"Embargos Infringentes",1
"13959",2005-12-05,"Habeas Corpus",1
"13960",2005-12-05,"Mandado de Seguran\xc3\xa7a",3
"13961",2005-12-06,"A\xc3\xa7\xc3\xa3o Rescis\xc3\xb3ria",2
"13962",2005-12-06,"Agravo",43
"13963",2005-12-06,"Agravo de Instrumento",235
"13964",2005-12-06,"Agravo Regimental",1
"13965",2005-12-06,"Apela\xc3\xa7\xc3\xa3o C\xc3\xadvel",258
"13966",2005-12-06,"Apela\xc3\xa7\xc3\xa3o e Reexame Necess\xc3\xa1rio",7
"13967",2005-12-06,"Conflito de Compet\xc3\xaancia",2
"13968",2005-12-06,"Embargos de Declara\xc3\xa7\xc3\xa3o",94
"13969",2005-12-06,"Mandado de Seguran\xc3\xa7a",2
"13970",2005-12-06,"Recurso C\xc3\xadvel",117
"13971",2005-12-06,"Recurso de Of\xc3\xadcio",1
"13972",2005-12-07,"A\xc3\xa7\xc3\xa3o Rescis\xc3\xb3ria",1
"13973",2005-12-07,"Agravo",90
"13974",2005-12-07,"Agravo de Instrumento",539
"13975",2005-12-07,"Agravo Interno",1
"13976",2005-12-07,"Agravo Regimental",7
"13977",2005-12-07,"Apela\xc3\xa7\xc3\xa3o C\xc3\xadvel",1000
"13978",2005-12-07,"Apela\xc3\xa7\xc3\xa3o Crime",156
"13979",2005-12-07,"Apela\xc3\xa7\xc3\xa3o e Reexame Necess\xc3\xa1rio",172
"13980",2005-12-07,"Carta Testemunh\xc3\xa1vel",2
"13981",2005-12-07,"Conflito de Compet\xc3\xaancia",2
"13982",2005-12-07,"Embargos de Declara\xc3\xa7\xc3\xa3o",265
"13983",2005-12-07,"Habeas Corpus",41
"13984",2005-12-07,"Mandado de Seguran\xc3\xa7a",5
"13985",2005-12-07,"Medida Cautelar",1
"13986",2005-12-07,"Medida Cautelar Inominada",1
"13987",2005-12-07,"Outros Incidentes",1
"13988",2005-12-07,"Recurso C\xc3\xadvel",165
"13989",2005-12-07,"Recurso de Of\xc3\xadcio",1
"13990",2005-12-07,"Recurso em Sentido Estrito",17
"13991",2005-12-07,"Reexame Necess\xc3\xa1rio",17
"13992",2005-12-08,"Agravo de Instrumento",8
"13993",2005-12-09,"A\xc3\xa7\xc3\xa3o Rescis\xc3\xb3ria",18
"13994",2005-12-09,"Agravo",2
"13995",2005-12-09,"Agravo de Instrumento",150
"13996",2005-12-09,"Agravo Regimental",2
"13997",2005-12-09,"Apela\xc3\xa7\xc3\xa3o C\xc3\xadvel",60
"13998",2005-12-09,"Apela\xc3\xa7\xc3\xa3o e Reexame Necess\xc3\xa1rio",2
"13999",2005-12-09,"Conflito de Compet\xc3\xaancia",1
"14000",2005-12-09,"Correi\xc3\xa7\xc3\xa3o Parcial",1
"14001",2005-12-09,"Embargos de Declara\xc3\xa7\xc3\xa3o",10
"14002",2005-12-09,"Embargos Infringentes",11
"14003",2005-12-09,"Habeas Corpus",2
"14004",2005-12-09,"Impugna\xc3\xa7\xc3\xa3o \xc3\xa0 Assist\xc3\xaancia Judici\xc3\xa1ria",1
"14005",2005-12-09,"Impugna\xc3\xa7\xc3\xa3o ao Valor da Causa",1
"14006",2005-12-09,"Mandado de Seguran\xc3\xa7a",10
"14007",2005-12-09,"Recurso em Sentido Estrito",1
"14008",2005-12-10,"Agravo de Instrumento",2
"14009",2005-12-12,"A\xc3\xa7\xc3\xa3o Direta de Inconstitucionalidade",6
"14010",2005-12-12,"A\xc3\xa7\xc3\xa3o Rescis\xc3\xb3ria",1
"14011",2005-12-12,"Agravo",2
"14012",2005-12-12,"Agravo de Instrumento",150
"14013",2005-12-12,"Agravo Interno",1
"14014",2005-12-12,"Agravo Regimental",1
"14015",2005-12-12,"Apela\xc3\xa7\xc3\xa3o C\xc3\xadvel",54
"14016",2005-12-12,"Apela\xc3\xa7\xc3\xa3o e Reexame Necess\xc3\xa1rio",3
"14017",2005-12-12,"Conflito de Compet\xc3\xaancia",2
"14018",2005-12-12,"Embargos de Declara\xc3\xa7\xc3\xa3o",10
"14019",2005-12-12,"Embargos Infringentes",1
"14020",2005-12-12,"Habeas Corpus",2
"14021",2005-12-12,"Interven\xc3\xa7\xc3\xa3o Federal no Estado",4
"14022",2005-12-12,"Mandado de Seguran\xc3\xa7a",3
"14023",2005-12-12,"Reexame Necess\xc3\xa1rio",1
"14024",2005-12-12,"Representa\xc3\xa7\xc3\xa3o",5
"14025",2005-12-13,"A\xc3\xa7\xc3\xa3o Rescis\xc3\xb3ria",2
"14026",2005-12-13,"Agravo",78
"14027",2005-12-13,"Agravo de Instrumento",214
"14028",2005-12-13,"Agravo Regimental",4
"14029",2005-12-13,"Apela\xc3\xa7\xc3\xa3o C\xc3\xadvel",402
"14030",2005-12-13,"Apela\xc3\xa7\xc3\xa3o e Reexame Necess\xc3\xa1rio",4
"14031",2005-12-13,"Conflito de Compet\xc3\xaancia",3
"14032",2005-12-13,"Correi\xc3\xa7\xc3\xa3o Parcial",1
"14033",2005-12-13,"Embargos de Declara\xc3\xa7\xc3\xa3o",140
"14034",2005-12-13,"Habeas Corpus",1
"14035",2005-12-13,"Impugna\xc3\xa7\xc3\xa3o \xc3\xa0 Assist\xc3\xaancia Judici\xc3\xa1ria",1
"14036",2005-12-13,"Mandado de Seguran\xc3\xa7a",2
"14037",2005-12-13,"Recurso C\xc3\xadvel",159
"14038",2005-12-13,"Reexame Necess\xc3\xa1rio",1
"14039",2005-12-14,"A\xc3\xa7\xc3\xa3o Rescis\xc3\xb3ria",1
"14040",2005-12-14,"Agravo",297
"14041",2005-12-14,"Agravo de Instrumento",608
"14042",2005-12-14,"Agravo em Execu\xc3\xa7\xc3\xa3o",1
"14043",2005-12-14,"Agravo Interno",1
"14044",2005-12-14,"Agravo Regimental",11
"14045",2005-12-14,"Apela\xc3\xa7\xc3\xa3o C\xc3\xadvel",1000
"14046",2005-12-14,"Apela\xc3\xa7\xc3\xa3o Crime",118
"14047",2005-12-14,"Apela\xc3\xa7\xc3\xa3o e Reexame Necess\xc3\xa1rio",182
"14048",2005-12-14,"Conflito de Compet\xc3\xaancia",3
"14049",2005-12-14,"Correi\xc3\xa7\xc3\xa3o Parcial",2
"14050",2005-12-14,"Embargos de Declara\xc3\xa7\xc3\xa3o",562
"14051",2005-12-14,"Embargos Infringentes",1
"14052",2005-12-14,"Exce\xc3\xa7\xc3\xa3o de Suspei\xc3\xa7\xc3\xa3o",1
"14053",2005-12-14,"Habeas Corpus",58
"14054",2005-12-14,"Mandado de Seguran\xc3\xa7a",10
"14055",2005-12-14,"Medida Cautelar Inominada",2
"14056",2005-12-14,"Recurso C\xc3\xadvel",165
"14057",2005-12-14,"Recurso em Sentido Estrito",16
"14058",2005-12-14,"Reexame Necess\xc3\xa1rio",27
"14059",2005-12-15,"A\xc3\xa7\xc3\xa3o Rescis\xc3\xb3ria",3
"14060",2005-12-15,"Agravo",238
"14061",2005-12-15,"Agravo de Instrumento",398
"14062",2005-12-15,"Agravo em Execu\xc3\xa7\xc3\xa3o",2
"14063",2005-12-15,"Agravo Regimental",16
"14064",2005-12-15,"Apela\xc3\xa7\xc3\xa3o C\xc3\xadvel",1000
"14065",2005-12-15,"Apela\xc3\xa7\xc3\xa3o Crime",170
"14066",2005-12-15,"Apela\xc3\xa7\xc3\xa3o e Reexame Necess\xc3\xa1rio",105
"14067",2005-12-15,"Conflito de Compet\xc3\xaancia",6
"14068",2005-12-15,"Correi\xc3\xa7\xc3\xa3o Parcial",2
"14069",2005-12-15,"Embargos de Declara\xc3\xa7\xc3\xa3o",703
"14070",2005-12-15,"Habeas Corpus",69
"14071",2005-12-15,"Mandado de Seguran\xc3\xa7a",11
"14072",2005-12-15,"Processo Crime",2
"14073",2005-12-15,"Queixa",1
"14074",2005-12-15,"Recurso C\xc3\xadvel",145
"14075",2005-12-15,"Recurso de Of\xc3\xadcio",3
"14076",2005-12-15,"Recurso em Sentido Estrito",23
"14077",2005-12-15,"Reexame Necess\xc3\xa1rio",16
"14078",2005-12-16,"A\xc3\xa7\xc3\xa3o Rescis\xc3\xb3ria",2
"14079",2005-12-16,"Agravo",2
"14080",2005-12-16,"Agravo de Instrumento",145
"14081",2005-12-16,"Agravo Regimental",3
"14082",2005-12-16,"Apela\xc3\xa7\xc3\xa3o C\xc3\xadvel",62
"14083",2005-12-16,"Apela\xc3\xa7\xc3\xa3o Crime",1
"14084",2005-12-16,"Apela\xc3\xa7\xc3\xa3o e Reexame Necess\xc3\xa1rio",3
"14085",2005-12-16,"Conflito de Compet\xc3\xaancia",2
"14086",2005-12-16,"Embargos de Declara\xc3\xa7\xc3\xa3o",3
"14087",2005-12-16,"Embargos Infringentes",43
"14088",2005-12-16,"Mandado de Seguran\xc3\xa7a",1
"14089",2005-12-16,"Outros Feitos",1
"14090",2005-12-16,"Revis\xc3\xa3o Criminal",34
"14091",2005-12-17,"Apela\xc3\xa7\xc3\xa3o C\xc3\xadvel",2
"14092",2005-12-17,"Embargos de Declara\xc3\xa7\xc3\xa3o",1
"14093",2005-12-19,"A\xc3\xa7\xc3\xa3o Rescis\xc3\xb3ria",2
"14094",2005-12-19,"Agravo",4
"14095",2005-12-19,"Agravo de Instrumento",158
"14096",2005-12-19,"Agravo Regimental",1
"14097",2005-12-19,"Apela\xc3\xa7\xc3\xa3o C\xc3\xadvel",125
"14098",2005-12-19,"Apela\xc3\xa7\xc3\xa3o e Reexame Necess\xc3\xa1rio",23
"14099",2005-12-19,"Embargos de Declara\xc3\xa7\xc3\xa3o",7
"14100",2005-12-19,"Mandado de Seguran\xc3\xa7a",2
"14101",2005-12-19,"Medida Cautelar Inominada",1
"14102",2005-12-19,"Reexame Necess\xc3\xa1rio",2
"14103",2005-12-20,"Agravo",49
"14104",2005-12-20,"Agravo de Instrumento",183
"14105",2005-12-20,"Agravo Regimental",3
"14106",2005-12-20,"Apela\xc3\xa7\xc3\xa3o C\xc3\xadvel",232
"14107",2005-12-20,"Apela\xc3\xa7\xc3\xa3o e Reexame Necess\xc3\xa1rio",8
"14108",2005-12-20,"Correi\xc3\xa7\xc3\xa3o Parcial",1
"14109",2005-12-20,"Embargos de Declara\xc3\xa7\xc3\xa3o",108
"14110",2005-12-20,"Habeas Corpus",1
"14111",2005-12-20,"Impugna\xc3\xa7\xc3\xa3o",1
"14112",2005-12-20,"Mandado de Seguran\xc3\xa7a",7
"14113",2005-12-20,"Prefeito",1
"14114",2005-12-20,"Recurso C\xc3\xadvel",196
"14115",2005-12-20,"Reexame Necess\xc3\xa1rio",3
"14116",2005-12-21,"A\xc3\xa7\xc3\xa3o Rescis\xc3\xb3ria",5
"14117",2005-12-21,"Agravo",264
"14118",2005-12-21,"Agravo de Instrumento",572
"14119",2005-12-21,"Agravo Regimental",19
"14120",2005-12-21,"Apela\xc3\xa7\xc3\xa3o C\xc3\xadvel",1000
"14121",2005-12-21,"Apela\xc3\xa7\xc3\xa3o Crime",151
"14122",2005-12-21,"Apela\xc3\xa7\xc3\xa3o e Reexame Necess\xc3\xa1rio",181
"14123",2005-12-21,"Carta Testemunh\xc3\xa1vel",1
"14124",2005-12-21,"Conflito de Compet\xc3\xaancia",4
"14125",2005-12-21,"Correi\xc3\xa7\xc3\xa3o Parcial",7
"14126",2005-12-21,"Embargos de Declara\xc3\xa7\xc3\xa3o",646
"14127",2005-12-21,"Habeas Corpus",95
"14128",2005-12-21,"Mandado de Seguran\xc3\xa7a",8
"14129",2005-12-21,"Mandado de Seguran\xc3\xa7a Crime",5
"14130",2005-12-21,"Outros Feitos",1
"14131",2005-12-21,"Recurso C\xc3\xadvel",158
"14132",2005-12-21,"Recurso Crime",75
"14133",2005-12-21,"Recurso em Sentido Estrito",22
"14134",2005-12-21,"Reexame Necess\xc3\xa1rio",11
"14135",2005-12-22,"A\xc3\xa7\xc3\xa3o Rescis\xc3\xb3ria",1
"14136",2005-12-22,"Agravo",311
"14137",2005-12-22,"Agravo de Instrumento",434
"14138",2005-12-22,"Agravo em Execu\xc3\xa7\xc3\xa3o",4
"14139",2005-12-22,"Agravo Interno",1
"14140",2005-12-22,"Agravo Regimental",17
"14141",2005-12-22,"Apela\xc3\xa7\xc3\xa3o C\xc3\xadvel",1000
"14142",2005-12-22,"Apela\xc3\xa7\xc3\xa3o Crime",266
"14143",2005-12-22,"Apela\xc3\xa7\xc3\xa3o e Reexame Necess\xc3\xa1rio",78
"14144",2005-12-22,"Conflito de Compet\xc3\xaancia",6
"14145",2005-12-22,"Correi\xc3\xa7\xc3\xa3o Parcial",2
"14146",2005-12-22,"Desaforamento",1
"14147",2005-12-22,"Embargos de Declara\xc3\xa7\xc3\xa3o",597
"14148",2005-12-22,"Embargos Infringentes",24
"14149",2005-12-22,"Habeas Corpus",124
"14150",2005-12-22,"Impugna\xc3\xa7\xc3\xa3o \xc3\xa0 Assist\xc3\xaancia Judici\xc3\xa1ria",1
"14151",2005-12-22,"Mandado de Seguran\xc3\xa7a",7
"14152",2005-12-22,"Outros Feitos",1
"14153",2005-12-22,"Processo Crime",1
"14154",2005-12-22,"Recurso C\xc3\xadvel",129
"14155",2005-12-22,"Recurso em Sentido Estrito",24
"14156",2005-12-22,"Reexame Necess\xc3\xa1rio",4
"14157",2005-12-23,"A\xc3\xa7\xc3\xa3o Rescis\xc3\xb3ria",1
"14158",2005-12-23,"Agravo de Instrumento",128
"14159",2005-12-23,"Apela\xc3\xa7\xc3\xa3o C\xc3\xadvel",102
"14160",2005-12-23,"Apela\xc3\xa7\xc3\xa3o e Reexame Necess\xc3\xa1rio",6
"14161",2005-12-23,"Embargos de Declara\xc3\xa7\xc3\xa3o",5
"14162",2005-12-23,"Embargos Infringentes",33
"14163",2005-12-23,"Revis\xc3\xa3o Criminal",7
"14164",2005-12-26,"A\xc3\xa7\xc3\xa3o Direta de Inconstitucionalidade",5
"14165",2005-12-26,"Agravo",1
"14166",2005-12-26,"Agravo de Instrumento",323
"14167",2005-12-26,"Agravo em Execu\xc3\xa7\xc3\xa3o",1
"14168",2005-12-26,"Agravo Regimental",2
"14169",2005-12-26,"Apela\xc3\xa7\xc3\xa3o C\xc3\xadvel",108
"14170",2005-12-26,"Apela\xc3\xa7\xc3\xa3o e Reexame Necess\xc3\xa1rio",8
"14171",2005-12-26,"Embargos de Declara\xc3\xa7\xc3\xa3o",3
"14172",2005-12-26,"Mandado de Seguran\xc3\xa7a",3
"14173",2005-12-26,"Medida Cautelar Inominada",1
"14174",2005-12-26,"Prefeito",2
"14175",2005-12-26,"Processo Crime",1
"14176",2005-12-26,"Reexame Necess\xc3\xa1rio",3
"14177",2005-12-26,"Representa\xc3\xa7\xc3\xa3o",8
"14178",2005-12-26,"Restaura\xc3\xa7\xc3\xa3o de Autos",1
"14179",2005-12-27,"A\xc3\xa7\xc3\xa3o Rescis\xc3\xb3ria",2
"14180",2005-12-27,"Agravo",4
"14181",2005-12-27,"Agravo de Instrumento",230
"14182",2005-12-27,"Agravo Regimental",1
"14183",2005-12-27,"Apela\xc3\xa7\xc3\xa3o C\xc3\xadvel",157
"14184",2005-12-27,"Apela\xc3\xa7\xc3\xa3o e Reexame Necess\xc3\xa1rio",10
"14185",2005-12-27,"Conflito de Compet\xc3\xaancia",2
"14186",2005-12-27,"Correi\xc3\xa7\xc3\xa3o Parcial",1
"14187",2005-12-27,"Embargos de Declara\xc3\xa7\xc3\xa3o",6
"14188",2005-12-27,"Habeas Corpus",28
"14189",2005-12-27,"Medida Cautelar",1
"14190",2005-12-27,"Reexame Necess\xc3\xa1rio",4
"14191",2005-12-28,"A\xc3\xa7\xc3\xa3o Rescis\xc3\xb3ria",1
"14192",2005-12-28,"Agravo",110
"14193",2005-12-28,"Agravo de Instrumento",468
"14194",2005-12-28,"Agravo Regimental",7
"14195",2005-12-28,"Apela\xc3\xa7\xc3\xa3o C\xc3\xadvel",721
"14196",2005-12-28,"Apela\xc3\xa7\xc3\xa3o Crime",76
"14197",2005-12-28,"Apela\xc3\xa7\xc3\xa3o e Reexame Necess\xc3\xa1rio",135
"14198",2005-12-28,"Conflito de Compet\xc3\xaancia",4
"14199",2005-12-28,"Correi\xc3\xa7\xc3\xa3o Parcial",1
"14200",2005-12-28,"Embargos de Declara\xc3\xa7\xc3\xa3o",371
"14201",2005-12-28,"Embargos Infringentes",1
"14202",2005-12-28,"Exce\xc3\xa7\xc3\xa3o de Suspei\xc3\xa7\xc3\xa3o",1
"14203",2005-12-28,"Habeas Corpus",15
"14204",2005-12-28,"Mandado de Seguran\xc3\xa7a",1
"14205",2005-12-28,"Recurso em Sentido Estrito",3
"14206",2005-12-28,"Reexame Necess\xc3\xa1rio",10
"14207",2005-12-29,"Agravo",72
"14208",2005-12-29,"Agravo de Instrumento",350
"14209",2005-12-29,"Agravo em Execu\xc3\xa7\xc3\xa3o",1
"14210",2005-12-29,"Agravo Regimental",6
"14211",2005-12-29,"Apela\xc3\xa7\xc3\xa3o C\xc3\xadvel",356
"14212",2005-12-29,"Apela\xc3\xa7\xc3\xa3o Crime",41
"14213",2005-12-29,"Apela\xc3\xa7\xc3\xa3o e Reexame Necess\xc3\xa1rio",19
"14214",2005-12-29,"Conflito de Compet\xc3\xaancia",1
"14215",2005-12-29,"Correi\xc3\xa7\xc3\xa3o Parcial",1
"14216",2005-12-29,"Embargos de Declara\xc3\xa7\xc3\xa3o",191
"14217",2005-12-29,"Habeas Corpus",64
"14218",2005-12-29,"Mandado de Seguran\xc3\xa7a",3
"14219",2005-12-29,"Recurso em Sentido Estrito",18
"14220",2005-12-29,"Reexame Necess\xc3\xa1rio",1
"14221",2005-12-30,"Agravo",4
"14222",2005-12-30,"Agravo de Instrumento",261
"14223",2005-12-30,"Apela\xc3\xa7\xc3\xa3o C\xc3\xadvel",49
"14224",2005-12-30,"Apela\xc3\xa7\xc3\xa3o e Reexame Necess\xc3\xa1rio",3
"14225",2005-12-30,"Embargos de Declara\xc3\xa7\xc3\xa3o",6
"14226",2005-12-30,"Habeas Corpus",1
"14227",2005-12-30,"Mandado de Seguran\xc3\xa7a",2
"14228",2006-01-02,"Agravo",1
"14229",2006-01-02,"Agravo de Instrumento",101
"14230",2006-01-02,"Apela\xc3\xa7\xc3\xa3o C\xc3\xadvel",35
"14231",2006-01-02,"Embargos de Declara\xc3\xa7\xc3\xa3o",2
"14232",2006-01-02,"Reexame Necess\xc3\xa1rio",2
"14233",2006-01-03,"Agravo",1
"14234",2006-01-03,"Agravo de Instrumento",112
"14235",2006-01-03,"Apela\xc3\xa7\xc3\xa3o C\xc3\xadvel",34
"14236",2006-01-03,"Apela\xc3\xa7\xc3\xa3o e Reexame Necess\xc3\xa1rio",1
"14237",2006-01-03,"Conflito de Compet\xc3\xaancia",1
"14238",2006-01-03,"Embargos de Declara\xc3\xa7\xc3\xa3o",6
"14239",2006-01-03,"Habeas Corpus",6
"14240",2006-01-03,"Mandado de Seguran\xc3\xa7a",1
"14241",2006-01-04,"Agravo",35
"14242",2006-01-04,"Agravo de Instrumento",153
"14243",2006-01-04,"Agravo Regimental",1
"14244",2006-01-04,"Apela\xc3\xa7\xc3\xa3o C\xc3\xadvel",131
"14245",2006-01-04,"Apela\xc3\xa7\xc3\xa3o Crime",18
"14246",2006-01-04,"Apela\xc3\xa7\xc3\xa3o e Reexame Necess\xc3\xa1rio",19
"14247",2006-01-04,"Embargos de Declara\xc3\xa7\xc3\xa3o",10
"14248",2006-01-04,"Habeas Corpus",5
"14249",2006-01-04,"Mandado de Seguran\xc3\xa7a",1
"14250",2006-01-04,"Outros Feitos",1
"14251",2006-01-04,"Recurso em Sentido Estrito",1
"14252",2006-01-04,"Reexame Necess\xc3\xa1rio",2
"14253",2006-01-04,"Revis\xc3\xa3o Criminal",1
"14254",2006-01-05,"Agravo",63
"14255",2006-01-05,"Agravo de Instrumento",160
"14256",2006-01-05,"Agravo Regimental",1
"14257",2006-01-05,"Apela\xc3\xa7\xc3\xa3o C\xc3\xadvel",380
"14258",2006-01-05,"Apela\xc3\xa7\xc3\xa3o Crime",77
"14259",2006-01-05,"Apela\xc3\xa7\xc3\xa3o e Reexame Necess\xc3\xa1rio",1
"14260",2006-01-05,"Conflito de Compet\xc3\xaancia",7
"14261",2006-01-05,"Correi\xc3\xa7\xc3\xa3o Parcial",2
"14262",2006-01-05,"Embargos de Declara\xc3\xa7\xc3\xa3o",224
"14263",2006-01-05,"Habeas Corpus",22
"14264",2006-01-05,"Mandado de Seguran\xc3\xa7a",4
"14265",2006-01-05,"Medida Cautelar",1
"14266",2006-01-05,"Recurso em Sentido Estrito",3
"14267",2006-01-06,"Agravo de Instrumento",149
"14268",2006-01-06,"Apela\xc3\xa7\xc3\xa3o C\xc3\xadvel",33
"14269",2006-01-06,"Apela\xc3\xa7\xc3\xa3o Crime",1
"14270",2006-01-06,"Apela\xc3\xa7\xc3\xa3o e Reexame Necess\xc3\xa1rio",2
"14271",2006-01-06,"Embargos de Declara\xc3\xa7\xc3\xa3o",3
"14272",2006-01-06,"Mandado de Seguran\xc3\xa7a",1
"14273",2006-01-07,"Agravo de Instrumento",4
"14274",2006-01-08,"Agravo de Instrumento",1
"14275",2006-01-08,"Apela\xc3\xa7\xc3\xa3o C\xc3\xadvel",2
"14276",2006-01-09,"A\xc3\xa7\xc3\xa3o Rescis\xc3\xb3ria",1
"14277",2006-01-09,"Agravo",1
"14278",2006-01-09,"Agravo de Instrumento",142
"14279",2006-01-09,"Agravo Regimental",1
"14280",2006-01-09,"Apela\xc3\xa7\xc3\xa3o C\xc3\xadvel",44
"14281",2006-01-09,"Apela\xc3\xa7\xc3\xa3o Crime",2
"14282",2006-01-09,"Apela\xc3\xa7\xc3\xa3o e Reexame Necess\xc3\xa1rio",2
"14283",2006-01-09,"Conflito de Compet\xc3\xaancia",2
"14284",2006-01-09,"Embargos de Declara\xc3\xa7\xc3\xa3o",1
"14285",2006-01-09,"Habeas Corpus",1
"14286",2006-01-10,"A\xc3\xa7\xc3\xa3o Rescis\xc3\xb3ria",1
"14287",2006-01-10,"Agravo",130
"14288",2006-01-10,"Agravo de Instrumento",190
"14289",2006-01-10,"Agravo Regimental",4
"14290",2006-01-10,"Apela\xc3\xa7\xc3\xa3o C\xc3\xadvel",108
"14291",2006-01-10,"Conflito de Compet\xc3\xaancia",6
"14292",2006-01-10,"Embargos de Declara\xc3\xa7\xc3\xa3o",97
"14293",2006-01-10,"Mandado de Seguran\xc3\xa7a",1
"14294",2006-01-10,"Recurso C\xc3\xadvel",1
"14295",2006-01-10,"Reexame Necess\xc3\xa1rio",1
"14296",2006-01-11,"A\xc3\xa7\xc3\xa3o Rescis\xc3\xb3ria",2
"14297",2006-01-11,"Agravo",103
"14298",2006-01-11,"Agravo de Instrumento",363
"14299",2006-01-11,"Agravo em Execu\xc3\xa7\xc3\xa3o",1
"14300",2006-01-11,"Agravo Interno",2
"14301",2006-01-11,"Agravo Regimental",8
"14302",2006-01-11,"Apela\xc3\xa7\xc3\xa3o C\xc3\xadvel",907
"14303",2006-01-11,"Apela\xc3\xa7\xc3\xa3o Crime",25
"14304",2006-01-11,"Apela\xc3\xa7\xc3\xa3o e Reexame Necess\xc3\xa1rio",71
"14305",2006-01-11,"Conflito de Compet\xc3\xaancia",1
"14306",2006-01-11,"Correi\xc3\xa7\xc3\xa3o Parcial",1
"14307",2006-01-11,"Embargos de Declara\xc3\xa7\xc3\xa3o",291
"14308",2006-01-11,"Habeas Corpus",45
"14309",2006-01-11,"Mandado de Seguran\xc3\xa7a",4
"14310",2006-01-11,"Recurso em Sentido Estrito",6
"14311",2006-01-11,"Reexame Necess\xc3\xa1rio",4
